xml:id	Lemma	Wortart	Definition	Konzept	Begriff	Konzept_gemappt	Begriff_gemappt	Antwort_Modell
PS02826	Schlamper, Schlämper	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS03076	Schleh-branntwein	Substantiv	aus Schlehen hergestellter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Obstbrand; Obstler; Obstwasser; Obstschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	[ungültig]	"Schlehen ist eine andere Bezeichnung für Schwarzdorn oder Schwarze Tollkirsche (Prunus spinosa), daher passt der Begriff Obstbrand am besten. Allerdings gibt es im Angebot auch spezifischere Optionen wie Kornbranntwein, die jedoch nicht direkt auf Schlehen hinweisen. Unter den angebotenen Möglichkeiten ist jedoch ""Obstbrand"" am nächsten mit dem Begriff für Branntwein aus Früchten wie Schlehen kommen, aber es gibt noch eine spezifischere Kategorie, die zutrifft: 
Schwarzdorn ist eine Art von Obst, daher ist der passendste Begriff Obstbrand, jedoch fehlt ein spezifischerer Begriff für Schleh-branntwein im Angebot. Der genaueste Begriff aus dem Angebot, der auf die Herstellung aus einer bestimmten Obstsorte hinweist, wäre ""Obstbrand"". Allerdings ist zu beachten, dass es speziellere Bezeichnungen wie z.B. Williams-Christ-Birne für Birnenbrände oder Zwetschgenbrand für Brände aus Zwetschgen gibt, aber eine direkte Entsprechung für Schlehen fehlt im Angebot.
Der Begriff ""Obstbrand"" ist der passendste, da er die Kategorie von Branntweinen aus verschiedenen Obstsorten abdeckt."
PS03089	Schleh-schnaps	Substantiv	aus Schlehen hergestellter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Obstbrand; Obstler; Obstwasser; Obstschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	[ungültig]	Schlehenschnaps
PS03107	Schleich-wein	Substantiv	mit Hefe durchsetzter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Schaumwein	Schaumwein
PS03336	Schlingel	Substantiv	schlechter, minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS03349	Schlinken-putzer	Substantiv	schlechter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Fusel	Fusel
PS03438	Schloriampels-brühe	Substantiv	schales, fades Getränk, dünner Kaffee	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk; Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe; Plörre	Brühe; Plörre
PS03439	Schlorum	Substantiv	Kaffee; schaler, dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plörre; Kaffee	Plörre; Kaffee
PS03440	Schlorum-bier	Substantiv	eine Biersorte	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Bier
PS03608	Schlurpser	Substantiv	Schluck, Trunk	Getränk	Trunk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Erfrischungsgetränk	Erfrischungsgetränk
PS03619	Schlüsselblumen-tee	Substantiv	Tee aus den Blüten der Schlüsselblume	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Kräutertee	Kräutertee
PS03951	Schmisser	Substantiv	trockener, harter Wein, der einen umwirft	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Rotwein	Rotwein
PS03987	Schmoras	Substantiv	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Kaffee
PS04193	Schnalzer	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS04243	Schnaps	Substantiv	Getränk mit hohem Alkoholanteil	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps; Hochprozentiges; Spirituose; Branntwein	Schnaps; Hochprozentiges; Spirituose; Branntwein
PS04261	Schnaps-gepfetze	Substantiv	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein	Branntwein
PS04351	Schnaubian	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PS04715	Schnitt-wein	Substantiv	Wein aus der letzten Mostpressung	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS04896	Schnurr-gückel	Substantiv	Tresterwein, Haustrunk, minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein; Landwein	Tafelwein; Landwein
PS04953	Schockele-majem	Substantiv	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Kaffee
PS04979	Schoker	Substantiv	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Kaffee
PS04986	Schokolade	Substantiv	Süßigkeit aus Kakao, Milch und Zucker	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	Schokolade	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	Schokolade	Schokolade
PS05072	Schoppen-wein	Substantiv	in Schoppen (vom Faß) ausgeschenkter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	[ungültig]	Schoppenwein
PS05855	Schüssel-milch	Substantiv	Milch, die in einer flachen Schüssel entrahmt wurde	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Frischmilch	Frischmilch
PS05893	Schüttel-riesling	Substantiv	Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Apfelwein	Apfelwein
PS06719	Sechel	Substantiv	ein Glas Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Bier
PS06825	Seelen-wärmer, Seel-	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PS06969	Seifen-brühe	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Sauser	Sauser
PS07106	Sekt	Substantiv	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Schaumwein; Sekt	Schaumwein; Sekt
PS07167	Selters-wasser, Selzer-	Substantiv	Mineral-, Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Mineralwasser; Sprudelwasser; Selters; Selterswasser; Soda; Sodawasser; Sprudel	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Mineralwasser; Sprudelwasser	Mineralwasser; Sprudelwasser
PS07599	Silven-wein	Substantiv	Wein aus Silvanertrauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Weißwein	Weißwein
PS07695	Sirup	Substantiv	Sirup	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Sirup	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Sirup	Sirup
PS07765	Soda-wasser	Substantiv	kohlensäurehaltiges Mineralwasser, Sprudel	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Sodawasser; Mineralwasser; Sprudel; Selters; Selterswasser; Soda; Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Brause	"Schorle is not in the list, but the closest term would be a fizzy drink. The most fitting term here seems to be: 
Erfrischungsgetränk; Brause"
PS08119	Soruf	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PS08372	Spät-lese	Substantiv	Wein aus spät geernteten Trauben, Wein höherer Qualitätsstufe	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Qualitätswein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Prädikatswein	Prädikatswein
PS08583	Speicher-kaffee	Substantiv	Kaffee-Ersatz aus geröstetem Getreide	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Kaffeeersatz; Ersatzkaffee; Getreidekaffee; Kornkaffee; Malzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getreidekaffee; Ersatzkaffee	Getreidekaffee; Ersatzkaffee
PS08731	Sperben-wein	Substantiv	Wein aus Früchten des Speierling oder mit Speierlingzusatz	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein; Obstwein	Fruchtwein; Obstwein
PS09049	Spitzbohnen-kaffee	Substantiv	Kaffee-Ersatz aus Gerste, Roggen, Malz u.ä.	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Ersatzkaffee; Gerstenkaffe; Malzkaffee; Getreidekaffee; Kornkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getreidekaffee; Malzkaffee	Getreidekaffee; Malzkaffee
PS09112	Spitzen-wein	Substantiv	besonders guter, hervorragender Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Prädikatswein; Qualitätswein	Prädikatswein; Qualitätswein
PS09411	Sprit	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PS09417	Spritzel-wasser	Substantiv	Mineralwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Mineralwasser; Selters; Selterswasser; Soda; Sodawasser; Sprudel; Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Mineralwasser	Mineralwasser
PS09465	Sprudel	Substantiv	kohlensäurehaltiges Trinkwasser, Mineralwasser, Kurgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Sprudel; Trinkwasser; Mineralwasser; Selters; Selterswasser; Soda; Sodawasser; Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Sprudel; Mineralwasser	Sprudel; Mineralwasser
PS09496	Sprutzel-wasser	Substantiv	Mineralwasser mit Kohlensäure	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Mineralwasser; Selters; Selterswasser; Soda; Sodawasser; Sprudel; Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Soda; Mineralwasser; Selters; Sprudel; Siphon; Sodawasser; Sprudelwasser; Kribbelwasser; Sauerbrunnen; saurer Sprudel; Brunnenwasser; Quellwasser; Spritzwasser	Soda; Mineralwasser; Selters; Sprudel; Siphon; Sodawasser; Sprudelwasser; Kribbelwasser; Sauerbrunnen; saurer Sprudel; Brunnenwasser; Quellwasser; Spritzwasser
PS09547	Spül-wasser	Substantiv	dünnes, fades Getränk	Getränk	Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Brause	Brause
PS09548	Spülwasser-brühe	Substantiv	dünnes, fades Getränk	Getränk	Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Wasser	Wasser
PS09663	Stachelbeer-wein	Substantiv	Obstwein aus Stachelbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein; Fruchtwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein	Obstwein
PS10051	Stark-bier	Substantiv	eine Biersorte mit besonders viel Stammwürze	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Starkbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Starkbier	Starkbier
PS10654	Sternen-bier, Stern-bier	Substantiv	Bier aus einem Gasthaus Zum Sternmit früherer eigener Brauerei	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Bier
PS10768	Stich-wein	Substantiv	Wein mit einem Essigstich	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	[ungültig]	Essigwein
PS10768	Stich-wein	Substantiv	der Wein eines vorzüglichen Jahrganges	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Prädikatswein	Prädikatswein
PS11275	Storchen-bier	Substantiv	Bier der Storchenbrauerei in Speyer	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Bier
PS11336	Storzen	Substantiv	ein Bier- oder Weinrest	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Bier; Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Fusel	Fusel
PS11348	Stößel-wein	Substantiv	Wein aus unreifen, zerstampften Trauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Federweißer	Federweißer
PS11375	Stoß-milch	Substantiv	Buttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Buttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Buttermilch	Buttermilch
PS12401	Stuten-milch	Substantiv	Pferdemilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Eselsmilch	Eselsmilch
PS12465	Suckel	Substantiv	schwacher Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Schwarzes Gold	Schwarzes Gold
PS12473	Suckels-brühe	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe; Plörre	Brühe; Plörre
PS12488	Sudel-bier	Substantiv	abgestandenes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Dünnbier	Dünnbier
PS12489	Sudel-brühe	Substantiv	Getränk von schlechter, dünner Qualität, Gesöff (Wein Bier Kaffee)	Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk; Wein; Bier; Kaffee	Getränk	Gesöff	Gesöff
PS12520	Suff	Substantiv	(schlechtes, fades) Getränk	Getränk	Getränk	Getränk	Gesöff; Geschlapp; Plörre	Gesöff; Geschlapp; Plörre
PS12743	Süß-milch	Substantiv	nicht angesäuerte Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Frischmilch; Trinkmilch; Vollmilch	Frischmilch; Trinkmilch; Vollmilch
PS12745	Süß-most	Substantiv	frischer, unvergorener Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Traubensaft	Traubensaft
PU00917	unter-irdisch	Substantiv	der aus Kartoffeln hergestellte Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kornbrand	Kornbrand
PU00941	Unter-länder	Substantiv	Wein aus dem Unterland	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Landwein	Landwein
PU01050	Unter-trunk	Substantiv	Trunk für den Mittag oder tagsüber zwischendurch	Getränk	Trunk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Erfrischungsgetränk	Erfrischungsgetränk
PW00449	Waldmeister-tee	Substantiv	Tee mit Waldmeisterblättern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Kräutertee	Kräutertee
PW00490	Wald-wein	Substantiv	Wein aus Lagen am Wald	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Landwein	Landwein
PW00931	Wasser	Substantiv	Alkohol, Branntwein, Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein; Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps; Branntwein	Schnaps; Branntwein
PW01284	Wegerich-tee	Substantiv	Kräutertee aus Wegerichblättern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Kräutertee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Kräutertee	Kräutertee
PW01418	Weh-milch	Substantiv	die erste dicke Milch der Kuh unmittelbar nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Kuhmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Eselsmilch	Eselsmilch
PW01454	Weiber-klopfer	Substantiv	neuer Wein, Federweißer, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Federweißer; Sauser	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Federweißer	Federweißer
PW01677	Wein	Substantiv	Traubensaft bzw. Most, unvergoren bzw. in Gärung befindlich	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Traubensaft; Most	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein; Most	Wein; Most
PW01677	Wein	Substantiv	alkoholisches Getränk aus dem Saft von Trauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PW01720	Wein-geist	Substantiv	hochprozentiger Alkohol	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Hochprozentiges; Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps; Spirituose; Hochprozentiges; Branntwein	Schnaps; Spirituose; Hochprozentiges; Branntwein
PW01776	Wein-puff	Substantiv	Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Puffbrause	Puffbrause
PW01814	Wein-suppe	Substantiv	der gärende Most	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Federweißer	Federweißer
PW01819	Wein-trub	Substantiv	der durch die Hefe getrübte letzte Wein im Faß	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PW01870	Weiß-bier	Substantiv	helles Bier, Weizenbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Weizenbier; Hefeweizen; Hellbier; Helles; Weißbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Weizenbier; Helles	Weizenbier; Helles
PW01899	Weiß-herbst	Substantiv	rötlicher Wein aus roten oder blauen Trauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Rotwein; Roter	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Rotwein	Rotwein
PW01942	Weiß-wein	Substantiv	heller Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Weißwein; Weißer	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Weißwein	Weißwein
PW01983	Weizen-bier	Substantiv	mit Gersten- und Weizenmalz gebrautes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Weißbier; Weizenbier; Hefeweizen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Weizenbier	Weizenbier
PW02221	Wermut	Substantiv	mit Wermut 1b hergestelltes bitteres alkoholisches Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Wermutbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Wermutbranntwein; Wermutschnaps	Wermutbranntwein; Wermutschnaps
PW02528	Wieder-täufer	Substantiv	saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PW02762	Wilhelm	Substantiv	Schnaps aus Williams Christbirnen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Obstbrand; Obstler; Obstwasser; Obstschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Zwetschgenbrand; Obstbrand	Williamsbrand; Zwetschgenbrand; Obstbrand
PW03280	Witwen-macher	Substantiv	aus Traubenrückständen hergestellter Wein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Tafelwein	Tafelwein
PW03430	Wolfs-tee	Substantiv	Tee von der Königskerze	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Kräutertee	Kräutertee
PW03707	Wupp-dich	Substantiv	ein Schluck oder ein Gläschen Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PW03707	Wupp-dich	Substantiv	Branntwein, Schnaps allgemein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein; Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PW03721	Wurf	Substantiv	kleines Trinkglas, bzw. dessen Inhalt	Getränk	Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps	Schnaps
PXXX	Glüh-wein	Substantiv	Glühwein	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Glühwein	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Glühwein	Glühwein
PZ00541	Zichorie	Substantiv	fürbende Kaffeezusatz, -ersatz und das daraus gewonnene Getränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Zichorienkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Zichorienkaffee	Zichorienkaffee
PZ00542	Zichorie-brühe	Substantiv	schlechter, dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe	Brühe
PZ00545	Zichorie-kaffee	Substantiv	Getränk aus bzw. mit Zichorienwurzel	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Zichorienkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Zichorienkaffee	Zichorienkaffee
PZ00649	Ziel-wasser	Substantiv	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein	Wein
PZ00892	Zitronen-saft	Substantiv	Flüssigkeit der Zitrone und das daraus bereitete Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft; Fruchtsaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	[ungültig]	Zitronensaft
