ID	Lemma	Definition	Konzept	Konzept_gemappt	Antwort_ungültig
PS11348	Stößel-wein	Wein aus unreifen, zerstampften Trauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PS11375	Stoß-milch	Buttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	
PS12401	Stuten-milch	Pferdemilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	
PS12465	Suckel	schwacher Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	
PS12473	Suckels-brühe	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	
PS12488	Sudel-bier	abgestandenes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	
PS12489	Sudel-brühe	Getränk von schlechter, dünner Qualität, Gesöff (Wein Bier Kaffee)	Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	
PS12520	Suff	(schlechtes, fades) Getränk	Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	
PS12520	Suff	das (übermäßige) Trinken von Alkohol, Trunksucht	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	
PS12743	Süß-milch	nicht angesäuerte Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	
PS12745	Süß-most	frischer, unvergorener Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	
PU00534	Um-trunk	gemeinsames Trinken in einer Runde	Trinken	Trinken.Alkohol_trinken	
PU00941	Unter-länder	Wein aus dem Unterland	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PU01050	Unter-trunk	Trunk für den Mittag oder tagsüber zwischendurch	Getränk	Getränk	
PW00449	Waldmeister-tee	Tee mit Waldmeisterblättern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	
PW00490	Wald-wein	Wein aus Lagen am Wald	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW00931	Wasser	mit bestimmten Zusätzen versehenes Wasser als Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	[ungültig]	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ist nicht genannt, daher bleibt nur die nächste passende Kategorie: Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk
PW00931	Wasser	Alkohol, Branntwein, Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	
PW01079	Wasser-saufen	das Wassertrinken	Trinken	Trinken	
PW01284	Wegerich-tee	Kräutertee aus Wegerichblättern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	
PW01418	Weh-milch	die erste dicke Milch der Kuh unmittelbar nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	
PW01454	Weiber-klopfer	neuer Wein, Federweißer, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW01677	Wein	Traubensaft bzw. Most, unvergoren bzw. in Gärung befindlich	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW01677	Wein	alkoholisches Getränk aus dem Saft von Trauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW01720	Wein-geist	hochprozentiger Alkohol	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	
PW01776	Wein-puff	Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	
PW01814	Wein-suppe	der gärende Most	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	
PW01819	Wein-trub	der durch die Hefe getrübte letzte Wein im Faß	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW01870	Weiß-bier	helles Bier, Weizenbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	
PW01899	Weiß-herbst	rötlicher Wein aus roten oder blauen Trauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW01942	Weiß-wein	heller Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW01983	Weizen-bier	mit Gersten- und Weizenmalz gebrautes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	
PW02221	Wermut	mit Wermut 1b hergestelltes bitteres alkoholisches Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	
PW02528	Wieder-täufer	saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	
PW02762	Wilhelm	Schnaps aus Williams Christbirnen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	
PW03280	Witwen-macher	aus Traubenrückständen hergestellter Wein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PW03430	Wolfs-tee	Tee von der Königskerze	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	
PW03707	Wupp-dich	Branntwein, Schnaps allgemein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	
PW03707	Wupp-dich	ein Schluck oder ein Gläschen Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	
PW03721	Wurf	kleines Trinkglas, bzw. dessen Inhalt	Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	
PXXX	Glüh-wein	Glühwein	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	
PZ00283	Zecherei	ausgiebiges Trinken im Gasthaus	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	
PZ00285	Zech-gelage	Besäufnis in geselliger Runde	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ00541	Zichorie	fürbende Kaffeezusatz, -ersatz und das daraus gewonnene Getränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	
PZ00542	Zichorie-brühe	schlechter, dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	
PZ00545	Zichorie-kaffee	Getränk aus bzw. mit Zichorienwurzel	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	
PZ00649	Ziel-wasser	Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	
PZ00892	Zitronen-saft	Flüssigkeit der Zitrone und das daraus bereitete Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	[ungültig]	Getränk.Kaltgetränk.Alkoholfreies_Heißgetränk.Kaltes_Milchgetränk
PZ00893	Zitronen-wasser	mit Zitronensaft gemischtes Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	[ungültig]	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser_getränkt_mit_Zitronensaft_oder_Limonensaft_wäre_zu_weit_gesucht_Getränk_Kalt_getränkt_mit_Wasser_und_Saft_ist_eher_Getränk_Kalt_getränkt_mit_Saft_als_Wasser_getränkt_mit_Saft 
Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser_getränkt_mit_Zitronensaft_ist_eher_Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk 
Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk"
PZ01090	Zucker-brühe	verzuckerter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PZ01151	Zucker-wasser	mit Zucker und Wasser angerührtes Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	
PZ01154	Zucker-wein	(nur im Sommertagslied): Bezeichnung für süßen Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
PZ02137	Zwockel-wein	Wein, der in Bayern gewachsen ist	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	
EG01147	gutteren	aus einem Fläschchen trinken	Trinken	Trinken.Langsam_kleine_Mengen_trinken	
EG01325	gluckeren	schlürfen, trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	
EG01330	glucklen	trinken	Trinken	Trinken	
EH01203	hüpperen	trinken	Trinken	Trinken	
EK01581	klëmmen	trinken	Trinken	Trinken	
EK01653	klepfen	wegschnappen, verzehren (Obst; eine Flasche Wein)	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	
EK01662	klopfen	schlagen, hämmern; mit dem Glase auf den Tisch klopfen, wenn man im Wirtshaus noch etwas wünscht; trinken	Trinken	Trinken	
EL00173	verlëchen	austrocknen, verschmachten vor Durst	Durst	Durst	
EL00740	lällen	lechzen vor Hitze und Durst, von Hunden, Rindern, Federvieh, zuweilen übtr. auch vom Menschen gesagt: vor Durst die Zunge heraushängen lassen	Durst	Durst	
EL01062	läppelen	saufen (vom Hund)	Trinken	Trinken.Alkohol_trinken	
EL01062	läppelen	trinken mit dem Nebengedanken des Behaglichen, Langsamen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	
EL01063	läpperen	schlürfen, schlappern (von Hunden); langsam und behaglich, langsam trinken	Trinken.Geräuschvoll_trinken; Trinken.Langsam_kleine_Mengen_trinken	Trinken.Geräuschvoll_trinken	
EL01080	lipplen	saufen (von der Katze)	Trinken	Trinken.Alkohol_trinken	
EL01367	leschen	löschen (Feuer, Durst, Staub)	Trinken	Trinken.Austrinken	
EM00633	mëmm(e)len	in der Kindersprache trinken	Trinken	Trinken	
EM00633	mëmm(e)len	behaglich und in kleinen Zügen wiederholt trinken, von älteren Leuten und von Gewohnheitstrinkern	Trinken.Langsam_kleine_Mengen_trinken	[ungültig]	"Trinken.Langsamtrinken oder Trinken.Kleinetrinken wäre besser passend, aber in der Liste nicht vorhanden. 
Ein passender Begriff ist jedoch: Trinken.Langsamtrinken 
Da dieser nicht direkt existiert, ist es am besten mit 
Trinken"
EP00137	bëcheren	zechen, pokulieren, tüchtig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	
EP00228	büchsen	trinken	Trinken	Trinken.Alkohol_trinken	
EP00295	bafen, bäfen	trinken	Trinken	Trinken	
EP00297	baferen, bäferen	tüchtig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	
EP00429	packen	trinken	Trinken	Trinken	
EP01277	panschen, banschen	viel, tüchtig essen oder trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	
EP01858	bürsten	viel trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	
EP01859	us bursten	austrinken	Trinken.Austrinken	Trinken.Austrinken	
EP02088	busen	trinken, den Durst löschen	Trinken	Trinken	
EP02832	pfëtzen	trinken	Trinken	Trinken	
EP03365	blasen	trinken, gern und viel	Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	
EP03369	us blasen	austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	
ES00272	seiflen	geräuschvoll und anhaltend trinken	Trinken.Geräuschvoll_trinken; Trinken.Häufig_lange_trinken	Trinken.Geräuschvoll_trinken	
ES00280	sufen	saufen, vom Vieh	Trinken	Trinken.Alkohol_trinken	
ES00280	sufen	grob von Menschen gesagt, trinken	Trinken	Trinken.Alkohol_trinken	
ES00286	us sufen	leer saufen, leer trinken	Trinken.Austrinken	Trinken.Austrinken	
ES00306	süfflen, säufflen	trinken, mehr scherzhaft gesagt	Trinken	Trinken.Alkohol_trinken	
ES00306	süfflen, säufflen	kleine Schlücke nehmen, aber anhaltend dabei bleiben	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Alkohol_trinken	
ES00608	suckelen	langsam saugen	Trinken.Langsam_kleine_Mengen_trinken	Trinken	
ES01152	surpfen	mit Geräusch trinken oder vom Löffel schmatzen	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	
