xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Quote	Falsche Zusätzliche	ExaktGleich	Konzeptgruppe
ES00288	versoffen	versoffen	Adjektiv	1.	ertrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES00300	Vollsufer	Vollsufer	Substantiv		Säufer allg.	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES00302	Suffus	Suffus	Substantiv		Säufer, Lump	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES00308	suffig	suffig	Adjektiv		gut zum Trinken, trinkbar	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES00485	Dudelsack	Dudelsack	Substantiv	5.	Betrunkener	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES00529	Schnappsack	Schnappsack	Substantiv	3.	Innere Tasche in Rock oder Weste, wohin man Gegenstände steckt, die man nicht gern verlieren will, u. a. auch die Schnapsflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES00572	Katzenseckel	Katzenseckel	Substantiv	2.	Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES00668	sëlig, selig	sëlig, selig	Adjektiv	1.	glücklich, bes. im Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES01041	Milchsupp(e)	Milchsuppe, Milchsupp	Substantiv	1.	Suppe aus Milch	kein_Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk ; Getränk.Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk ; Getränk.Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao ; Getränk.Heißgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	0/1	1	False	kein_Trinken
ES01273	Kaffeesatz	Kaffeesatz	Substantiv		Bodensatz in der Kaffeekanne oder –tasse	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES01280	an setzen	an setzen	Verb	4.	anstellen, Schnaps, Essig u. Dergl.	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES01714	schicker	schicker	Adjektiv		betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES01766	schël 	schël	Adjektiv	4.	hellrot gefärbt, vom Wein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES01770	schiel	schiel	Adjektiv	2.	hellrot, vom Wein; frz	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES01823	Schild	Schild	Substantiv	1.	Schild am Wirtshaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES01924	scheneros, schenerös	scheneros, schenerös	Adjektiv	2.	zurückhaltend im Essen und Trinken	kein_Trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken ; Trinken ; Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken ; Trinken ; Trinken.Geräuschvoll_trinken ; Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken	0/1	1	False	kein_Trinken
ES02012	in schënken	in schënken	Verb		einschenken, von Getränken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02013	us schënken	us schënken	Verb		Getränke ausschenken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02186	Schërben, Schirben, Schirmen	Schërben, Schirben, Schirmen	Substantiv	3.	Milchtopf von 1 Lit. Inhalt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02246	Schassör	Schassör	Substantiv	3.	du hast einen Affen, bist betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02278	Bettschisser	Bettschisser	Substantiv	3.	zottige, schwarze Rotwein-Traube	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02536	Winschluch	Winschluch	Substantiv	2.	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02601	schlifen	schlifen	Verb	5.	leicht angetrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02687	Schlegel	Schlegel	Substantiv	5.	grosse, hohe Flasche; Demin. kleines Hohlmass für Hülsenbohnen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02725	Schluck	Schluck	Substantiv	1.	Schluck, Zug	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02739	Gschlamassel(s)	Gschlamassels, Gschlamassel	Substantiv	6.	die Zeche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES02764	Schlamper	Schlamper	Substantiv	2.	grosse, blaue Traubenart, die selten reif wird. Der Wein erhält durch sie eine gefällige Farbe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03158	Schmier(e)	Schmiere, Schmier	Substantiv	5.	Zeche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03172	schmieren	schmieren	Verb	3.	den Wein verfälschen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03420	an schnallen	an schnallen	Verb	2.	aufbürden, eine Lüge oder auch die Zeche im Wirtshaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03508	schnäpslen	schnäpslen	Verb	2.	intr. nach Schnaps riechen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03509	verschnäpslen	verschnäpslen	Verb		in Schnaps vertrinken	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Trinken	0/1	1	False	kein_Trinken
ES03510	Schnapser	Schnapser	Substantiv		Schnapstrinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03804	schwëblen, schwëflen 	schwëblen, schwëflen	Verb	1.	schwefeln, vom Wein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03849	geschwullen, geschwollen 	geschwullen, geschwollen	Adjektiv	3.	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES03888	Schwan	Schwan	Substantiv		Wirtshausschild	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04354	Spitz, Spitzen	Spitz, Spitzen	Substantiv	8.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04428	gesprickelt 	gesprickelt	Adjektiv	2.	leicht angetrunken und darum nicht recht bei Sinnen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04430	gespricklig 	gespricklig	Substantiv	2.	verklärt, vom Gesicht nach einem besseren Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04526	gespritzt , gesprezt	gespritzt, gesprezt	Adjektiv	2.	ein wenig betrunken, halb verrückt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04532	Spritzer, Spretzer	Spritzer, Spretzer	Substantiv	4.	leichter Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04586	Staub	Staub	Substantiv	3.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04600	Stäüber	Stäüber	Substantiv	3.	leichter Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04639	Stüber	Stüber	Substantiv	1.	kleiner Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04667	Stich	Stich	Substantiv	5.	leichter Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04677	stichlen	stichlen	Verb	2.	säuerlich werden (vom Wein)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04757	Stëfzen	Stëfzen	Substantiv	5.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES04830	uf stecken	uf stecken	Verb	4.	um das Trinkgeld spielen, von den Musikanten bei Festen. Zu einer bestimmten Stunde verlassen Musiker und die Tanzenden, letztere paarweise, das Tanzlokal und begeben sich in die Wirtschaftsräume, woselbst von den Musikern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05133	Stümple, Stümpel	Stümple, Stümpel	Substantiv	3.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05345	Stipper	Stipper	Substantiv	4.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05402	Stipser	Stipser	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05412	stierig	stierig	Adjektiv	5.	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05458	Sturm	Sturm	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05601	Stütz(e)	Stütze, Stütz	Substantiv	2.	Küferkübel, zugleich Hohlmass für Wein, mit verschiedenem Rauminhalt, in der Regel 10 l, aber auch 12-15. Die Liter sind gekennzeichnet durch eingetriebene Nägel oder Pflöcke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05640	Strubel	Strubel	Substantiv	11.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ES05713	strack	strack	Adjektiv	4.	sinnlos (steif) betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00024	Tee	Tee	Substantiv	1.	Teeblätter	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00077	täübelen	täübelen	Verb	4.	in der Betrunkenheit dumme Faxen machen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00137	Dächle, Dächel	Dächle, Dächel	Substantiv	3.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00223	betuech(t), betaücht 	betuecht, betuech, betaücht	Adjektiv	2.	betrunken, und in diesem Zustande dann reich, zufrieden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00269	Dudel	Dudel	Substantiv	3.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00272	bedudelt	bedudelt	Verb		betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00282	Dudi	Dudi	Substantiv	1.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00311	taüfen, täüfen	taüfen, täüfen	Verb	5.	mit Wasser versetzen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00481	Dackel	Dackel	Substantiv		Verwirrung, Betäubung, Taumel, Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00532	dick I	dick	Adjektiv	5.	geronnen, von der Milch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00631	tollicht	tollicht	Adjektiv	2.	eingenommen, vom Kopf, sei es infolge zu starken Genusses geistiger Getränke, sei es infolge dumpfer Luft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00753	Dämpes,Dampes 	Dämpes, Dampes	Substantiv		Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00756	Dampf	Dampf	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET00942	Tante	Tante	Substantiv	3.	Hurenwirtin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01264	Turlitam, Tirlitam, Tirlitum, Turlutu	Turlitam, Tirlitam, Tirlitum, Turlutu	Substantiv	5.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01281	Türmel	Türmel	Substantiv	3.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01396	Dusel	Dusel	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01400	beduselt	beduselt	Adjektiv		betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01401	duselig	duselig	Adjektiv	3.	leicht betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01548	Dutt	Dutt	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01844	uf tragen	uf tragen	Verb	1.	auftischen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01862	Traget(e)	Tragete, Traget	Substantiv	3.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET01939	Druck	Druck	Substantiv	2.	soviel auf einmal gepresst oder gekeltert wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
ET02153	tränken	tränken	Verb	1.	das Vieh tränken, scherzh. auch vom Menschen: zu trinken geben	kein_Trinken	Trinken	Trinken ; Getränk ; Trinken.Alkohol_trinken	Trinken ; Getränk ; Trinken.Alkohol_trinken ; Durst ; Trinken.Geräuschvoll_trinken	0/1	1	False	kein_Trinken
EW00497	Wëll(e)	Wëlle, Wëll	Substantiv	3.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EW00723	gewinnen	gewinnen	Verb	2.	Wein abzapfen durch die kleine mit hölzernem Keil verschlossene Öffnung	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EW00919	wërden	wërden	Verb	5.	beim Kartenspiel die Zeche oder einen Teil derselben verlieren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EW00952	würflen	würflen	Verb	2.	sich erbrechen, besonders infolge von Trunkenheit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EW01086	Wirt, Wurt, Wert	Wirt, Wurt, Wert	Substantiv		Wirt, Gastwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EW01088	Wirtinne, Wirten	Wirtinne, Wirten	Substantiv		Wirtin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EW01090	Wirtschaft	Wirtschaft	Substantiv		Wirtschaft, Wirtshaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EW01297	Wäsch  I	Wäsch	Substantiv	3.	Weinstein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00047	verzëchen	verzëchen	Verb		verzechen	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Geräuschvoll_trinken	0/1	1	False	kein_Trinken
EZ00429	Zapfen	Zapfen	Substantiv	1.	Zapfen am Fass, der Flasche, am Gebälk	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00429	Zapfen	Zapfen	Substantiv	4.	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00429	Zapfen	Zapfen	Substantiv	5.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00445	Vollzapfen	Vollzapfen	Substantiv		Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00451	zapfen	zapfen	Verb		Wein schenken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00456	Zäpfer	Zäpfer	Substantiv	1.	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00475	Zopf	Zopf	Substantiv	5.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00494	verzehren	verzehren	Verb	2.	in einem Wirtshaus ausgeben (nicht bloss für Nahrung), konsumieren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
EZ00613	Zottel	Zottel	Substantiv	3.	Hals einer Flasche; Ansatzstück einer Giesskanne	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
