xml:id	Lemma	Wortart	Level	Definition	Konzept	Konzept_gemappt	Distanz_minimal	Distanz_Durchschnitt	Kante_min
PS09038	Spitz	Substantiv	2a	Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09048	Spitz-bohnen	Substantiv	-	Getreidekörner als Kaffee-Ersatz	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09418	spritzen	Verb	1b	ein Getränk mit Wasser verdünnen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09424	Spritzer	Substantiv	3	leichterer Rausch durch Alkohol	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09466	Sprudel-flasche	Substantiv	-	Flasche für Mineralwasser	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09628	Stab-aus	Substantiv	5	betrunken sein	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09634	Stäbel	Substantiv	5	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09911	Stamm-gast	Substantiv	-	wer oft in derselben Wirtschaft einkehrt, am selben Platz sitzt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09912	Stamm-glas	Substantiv	-	persönliches Trinkglas des Stammgastes in der Wirtschaft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09918	Stamm-kneipe	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09920	Stamm-lokal	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09923	Stamm-tisch	Substantiv	2	regelmäßige Wirtshausbesuche von Stammgästen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09924	Stammtisch-bruder	Substantiv	-	wer zum Stammtisch geht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09927	Stamm-wirtschaft	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09941	stampferig	Adjektiv	1	angetrunken, betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS09970	Ständer	Substantiv	5b	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10105	staubig	Adjektiv	2a	mehr oder weniger betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10172	Stecher	Substantiv	1d	der Stechheber, mit dem man Weinproben zieht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10177	stechgranaten-voll	Adjektiv	-	volltrunken, besoffen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10178	Stech-hahnen, Stech-hahn	Substantiv	-	Vorrichtung am Faß zum Ablassen von Wein, Bier usw.	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	9	9.0	
PS10179	Stech-heber	Substantiv	-	unten spitzes, offenes Gerät, um Weinproben aus dem Faß zu nehmen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10185	stechkanonen-voll	Adjektiv	-	volltrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10261	Stefze, Stefzen	Substantiv	2c	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10310	steif-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10311	steifvoll-gesoffen	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10595	stemperig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10643	Stern, Sternen	Substantiv	2b	Stern als Wirtshauszeichen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10643	Stern, Sternen	Substantiv	6b	Gasthausnamen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10661	sternenkanonen-voll, sternkanonen-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10669	Sternen-wirt, Stern-wirt	Substantiv	-	Gastwirt eines Gasthauses mit Namen Stern	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10672	sterngranatenhagel-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10674	sterngranatenkrotten-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10675	sterngranaten-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10677	sternhagelgranaten-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10680	sternhagel-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10703	sterns-voll, stern-voll	Adjektiv		stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10758	stichgranate-voll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10803	Stieben	Substantiv	3	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10810	Stieben-süffer, Stieber-	Substantiv	-	Quartalssäufer	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10811	Stieber	Substantiv	3b'a	Rausch durch Alkohol, bes. vom Quartalsrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10811	Stieber	Substantiv	3b'b	betrunkener Mensch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10815	Stiebes	Substantiv	2	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10820	Stiefel	Substantiv	1.2c	Wirtshausname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10820	Stiefel	Substantiv	1.2b	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10842	stiefel-steif	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10956	Stink-bude	Substantiv	-	ein schlechtes Gasthaus	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11264	Storax	Substantiv	2	Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11270	Storch	Substantiv	3	"Name eines Gasthauses ""Zum Storchen"""	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11316	Storren	Substantiv	8	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11339	Stoß	Substantiv	9	ein kleiner Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11418	strack	Adjektiv	1d	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11432	strack-voll	Adjektiv	-	schwer betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11474	stramig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11504	Strand-kanone	Substantiv	-	vom Zustand des Betrunkenen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11616	Strauß	Substantiv	2.1k	Strauß als Zeichen des Ausschanks an Straußwirtschaften	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11631	Strauß-wirt	Substantiv	-	Wirt einer Straußwirtschaft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11632	Strauß-wirtschaft	Substantiv	-	zeitlich begrenzter Gastwirtschaftsbetrieb	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11667	Streiche	Substantiv	1a	flaches Holz zum Abstreichen des Bierschaums	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11694	Streifer	Substantiv	2	leichter Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11780	Strich	Substantiv	1b'b	Vermerk des Wirts über konsumierte Getränke	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11977	strubbelig	Adjektiv	2a	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12192	Stuff	Substantiv	2	Weinglas für 18 Liter	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12341	Sturm, Sturmen	Substantiv	2b	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12346	Stürmer	Substantiv	2	Rausch durch Alkohol	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12353	stürmisch	Adjektiv	2b	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12382	Stürzen-becher	Substantiv		ein Trinker	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12385	Stürzer	Substantiv	-	ein herumtorkelnder Betrunkener	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12520	Suff	Substantiv	1b	Zustand des Betrunkenseins, Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12521	Süff-chen	Substantiv	-	versoffener Kerl	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12523	Süffel	Substantiv	-	Mensch, der gerne einen über den Durst trinkt, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12525	Süffer	Substantiv	2a	wer etwas trinkt	kein_Trinken	Trinken	9	9.0	
PS12525	Süffer	Substantiv	1	Säufer, Alkoholiker	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12527	Suff-hafen	Substantiv	2	wer oft zuviel Alkohol trinkt	kein_Trinken	Trinken	9	9.0	
PS12528	süffig	Adjektiv	1	gut zu trinken, wohlschmeckend	kein_Trinken	Trinken	9	9.0	
PS12528	süffig	Adjektiv	2	dem Alkohol zusprechend	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12529	Suff-kopf	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12530	Suff-kuh	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12531	Suff-lappen	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12532	Süffling	Substantiv	-	Trinker, Alkoholiker	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12533	Suff-loch	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12534	Suff-nase	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12535	Suff-sack	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12688	Surrer	Substantiv	-	Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PU00214	Über-sitz	Substantiv	-	das Sitzen im Wirtshaus nach der Sperrstunde	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PU00215	über-sitzen	Verb		über den Sperrstundentermin im Wirtshaus sitzen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PU01193	Uspes	Substantiv	-	Wirt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW00997	Wasser-hünkel	Substantiv	3b	wer keinen Alkohol trinkt, Abstinenzler	kein_Trinken	Trinken	9	9.0	
PW01125	Wasser-süffer	Substantiv	1	wer keine alkoholischen Getränke trinkt, Abstinenzler	kein_Trinken	Trinken	9	9.0	
PW01506	weich	Adjektiv	3c	mild, säure- und schwefelarm; trüb (vom Wein)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01679	Wein-ausschank	Substantiv	-	Weinausschank	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01706	Wein-essig	Substantiv	-	aus Wein hergestellter Essig	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01707	Wein-fahnen, Wein-fahne	Substantiv	-	Atemgeruch nach Weingenuß	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01712	Wein-flasche	Substantiv	1	Weinflasche	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01725	Wein-glocke	Substantiv		Glocke, die nachts zum Schließen des Wirtshauses läutet	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01736	Wein-haus	Substantiv	-	Weinwirtschaft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01748	Wein-knorzen	Substantiv	-	ein Weinkenner	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01775	Wein-probe	Substantiv	-	das Versuchen verschiedener Weinsorten	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01787	Wein-schank	Substantiv		Weinausschank, Ort und Recht des Weinausschankes	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01788	Wein-schankung	Substantiv		Weinausschank	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01789	Wein-schenke	Substantiv	-	Gastwirtschaft mit Weinausschank	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01790	wein-schenken	Verb		Wein ausschenken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01799	wein-selig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01811	Wein-stube	Substantiv	-	einfache Weingaststätte	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01813	Wein-süffer, -süffler	Substantiv	1	wer gerne Wein trinkt	kein_Trinken	Trinken	9	9.0	
PW01825	Wein-wirt	Substantiv	-	Gastwirt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01826	Wein-wirtschaft	Substantiv	-	Weinschenke	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01828	Wein-zapf	Substantiv		Weintrinker, Zechbruder	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01853	weisen	Verb		durch amtliche Weinprüfer zum Ausschank bestimmen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW02223	Wermut-bruder	Substantiv	-	Alkoholiker, der billigen Fusel trinkt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW02673	wild	Adjektiv		im Wirtshausnamen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW02789	Wind	Substantiv	1.4	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03120	Winzer-keller	Substantiv	-	Weinausschank des örtlichen Winzervereines	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03183	Wirt	Substantiv	1	wer ein Gasthaus mit Ausschank betreibt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03187	Wirtin	Substantiv	1	Wirtsfrau, Ehefrau des Gastwirtes	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03189	Wirtschaft	Substantiv	1	Gasthaus, Lokal	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03190	wirtschaften	Verb	4	eine Gastwirtschaft betreiben	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03193	Wirts-frau	Substantiv	-	Frau des Gastwirtes, Wirtin	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03195	Wirts-haus	Substantiv	-	Gastwirtschaft, Gaststätte	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03197	Wirtshaus-bruder	Substantiv	-	Wirtshausgänger	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03199	Wirtshaus-gänger	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03200	Wirtshaus-gast	Substantiv	-	wer im Gasthaus einkehrt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03201	Wirtshaus-geher	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03202	Wirtshaus-geherei	Substantiv	-	häufiger Besuch im Gasthaus	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03204	Wirtshaus-hocker	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03206	Wirtshaus-läufer	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03208	Wirtshaus-schild	Substantiv	-	Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03211	Wirts-leute	Substantiv	-	wer eine Gastwirtschaft betreibt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03212	Wirts-lokal	Substantiv	-	Wirtschaft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03213	Wirts-Mädchen	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03214	Wirts-saal	Substantiv	-	größter Raum in einer Wirtschaft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03215	Wirts-schulden	Substantiv	-	nicht bezahlte Zeche	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03216	Wirts-stube	Substantiv	-	Raum in der Wirtschaft, in der der Ausschank ist	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03218	Wirts-tochter	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03219	Wirts-zimmer	Substantiv	-	Wirtsstube	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00031	Zahl-kellner	Substantiv	-	für das Kassieren zuständige Bedienung in Lokalen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00151	zäpfeln	Verb	-	beständig, immer ein bißchen Getränke zapfen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00153	Zapfen	Substantiv	5a	Trunkenbold	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00154	zapfen, zäpfen	Verb	1	Wein etc. vom Zapfhahn in Trink-, AusschenkGefäße laufen lassen	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	9	9.0	
PZ00167	Zapfer	Substantiv	-	wer Getränke zapft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00168	Zapf-hahn	Substantiv	-	Hahn am Faß, am Schanktresen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00169	Zapf-kranen	Substantiv	-	Zapfhahn am Faß	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00170	Zäpfler	Substantiv	1a	Schankwirt, der das Wirtslokal nur gepachtet hat	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00197	zart, zärt	Adjektiv	1b	angenehm zu trinken, süffig	kein_Trinken	Trinken	9	9.0	
PZ00201	Zassel	Substantiv	5	Wirt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00215	Zassel-wirt	Substantiv	-	Straußwirt, Wirt einer bescheidenen Schenke	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00216	Zassel-wirtschaft	Substantiv	-	bescheidene, wenig attraktive Wirtschaft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00279	Zech-bruder	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00282	Zecher	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00286	Zech-genosse	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00287	Zech-kollege	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00288	Zech-kumpan	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00961	Zopf	Substantiv	4	Alkoholrausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PYYY	Thermos-geld	Substantiv	-	Betrag für das Öffnen selbst mitgebrachter Flaschen im Gasthaus	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LA00262	Angläs	Substantiv	1.	weiße Wein-Flasche, drei Viertel Liter enthaltend	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LA00303	an-setzen	Verb	3.	anstellen; Brombeeren, Mirabellen, Chinawurzel usw. in Alkohol einweichen, um ein besonders hygienisches Likör herzustellen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB00146	Pans-bruder	Substantiv		einer, der nur für seinen Bauch sorgt, der immer essen u. trinken möchte	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB00394	be-duselt	Adjektiv		angetrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB00527	be-newelt	Adjektiv		leicht betrunken, benebelt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB00615	be-sawelt	Adjektiv		betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB00829	Kaffis-binz	Substantiv		Kaffeekanne	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB00894	Bitsch I	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB01409	Bremm	Substantiv		Landgut u. Wirtshaus bei Forbach	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB01550	prowieren	Verb	1.	probieren, kosten, versuchen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB01611	brutlich	Adjektiv	2.	abgebrüht (vom mehrfach aufgekochten Kaffee)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LB01764	Buschong	Substantiv		Korkstöpsel, Propfen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00053	däfen	Verb	2.	Wein mit Wasser durchsetzen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00093	Damp	Substantiv	3.	Rausch, Betäubung durch geistige Getränke	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00098	Dämpert	Substantiv	1.	starker Raucher	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00111	Danne-strauss	Substantiv		Tannenzweig als Aushängeschild eines Wirtshauses	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00361	Tibi	Substantiv		Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00678	Traht	Substantiv	5.	Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00698	Drank-fâs	Substantiv		Obstweinfaß	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00700	tränken	Verb		fast allg. das Vieh auf die Tränke führen, ihm zu trinken geben	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00710	Trappert	Substantiv		Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD00928	dronken	Adjektiv	1.	betrunken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LD01174	Dusel	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LE00259	er-dischteren	Verb		verdursten	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LF00327	ver-durschten	Verb		verdursten	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LF00426	ver-juppen	Verb	2.	sich vertun, von etwas zuviel essen od. trinken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LF00703	ver-suchen	Verb		versuchen, kosten	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LF00706	ver-suffen	Verb	2.	durch Trinken verprassen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
LF00823	Viertel	Substantiv	1.	der 4. Teil eines Maßes	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
