xml:id	Lemma	Wortart	Level	Definition	Konzept	Stringabgleich	ModernGBERT	Llama3.3:70b
PF02163	ver-scharmetzeln	Verb	x	zerschinden, verkratzen	kein_Trinken	1/1	1/1	1/1
PF02165	ver-schaskenen	Verb	-	mit Trinken vergeuden	Trinken.Alkohol_trinken	0/1	1/1	0/1
PF02191	Ver-schiß	Substantiv	-	Verruf	kein_Trinken	1/1	1/1	1/1
PF02194	ver-schlafen	Verb	3	schläfrig, schlaftrunken	kein_Trinken	1/1	1/1	1/1
PF02228	ver-schmachten	Verb	-	verschmachten	kein_Trinken	1/1	1/1	1/1
PF02235	ver-schmieren	Verb	1b'a	sich betrinken	Trinken.Alkohol_trinken	1/1	1/1	0/1
PF02246	ver-schnäpseln	Verb	-	Geld für Schnaps ausgeben	kein_Trinken	1/1	1/1	1/1
PF02250	ver-schnäuken	Verb	1a	(Geld) für Näschereien ausgeben	kein_Trinken	1/1	1/1	1/1
PF02253	ver-schneiden	Verb	2	kastrieren	kein_Trinken	1/1	1/1	1/1
PF02260	Verschnitt-wein	Substantiv	-	Wein, der zum Verschneiden verwendet wird	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PF02311	ver-schwinden	Verb	3a	einen trinken	Trinken.Alkohol_trinken	0/1	1/1	0/1
PF02311	ver-schwinden	Verb	3b	entwenden	kein_Trinken	1/1	1/1	1/1
PF02320	ver-seibeln	Verb	2	sich betrinken	Trinken.Alkohol_trinken	1/1	1/1	1/1
PF02350	ver-sohlen	Verb	2b	sich betrinken	Trinken.Alkohol_trinken	1/1	1/1	1/1
PF02529	ver-trinken	Verb	1	für Getränke ausgeben	kein_Trinken	1/1	1/1	1/1
PF02659	ver-zapfen, -zäpfen	Verb	2a	(durch den Faßzapfen) ausschenken	kein_Trinken	1/1	1/1	1/1
PF02664	ver-zechen	Verb	-	das Geld für Zechgelage ausgeben	kein_Trinken	1/1	1/1	1/1
PF02667	Ver-zeichnis	Substantiv	1	Schulzeugnis	kein_Trinken	1/1	1/1	1/1
PF02713	Vesper	Substantiv	1	Nachmittagsgottesdienst bei Katholiken, Abendmesse	kein_Trinken	1/1	1/1	1/1
PF02796	Fetzen	Substantiv	x4c	totaler Rausch	kein_Trinken	1/1	1/1	1/1
PF02806	Fetzer	Substantiv	-	Trinker	kein_Trinken	1/1	1/1	1/1
PF02810	Feucht-lappen	Substantiv	-	Schimpfwort für einen Trinker	kein_Trinken	1/1	1/1	1/1
PF02878	Feuer-wasser	Substantiv	x	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PF02985	Vieh-hafen	Substantiv	1	eiserner, großer Topf zum Kochen des Viehfutters	kein_Trinken	1/1	1/1	1/1
PF03015	Vieh-natur	Substantiv	-	kerngesunde, widerstandsfähige Körperbeschaffenheit	kein_Trinken	1/1	1/1	1/1
PF03095	vier-jährig	Adjektiv	-	vierjährig	kein_Trinken	1/1	1/1	1/1
PF03115	Viertel	Substantiv	2a'b	18 l (bei Schnaps)	kein_Trinken	1/1	1/1	1/1
PF03163	Fiez	Substantiv	1	Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	0/1
PF03265	Finger-spitze	Substantiv	-	Fingerspitze	kein_Trinken	1/1	1/1	1/1
PF03298	Fips	Substantiv	1b	Alkoholrausch	kein_Trinken	1/1	1/1	1/1
PF03326	firnzen	Verb	-	einen trinken, schlagen	Trinken.Alkohol_trinken	0/1	1/1	1/1
PF03373	Fisch-laich	Substantiv	-	Fischlaich	kein_Trinken	1/1	1/1	1/1
PF03588	Flanz	Substantiv	-	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	1/1	1/1	1/1
PF03608	Flasche, Fläsche	Substantiv	1a	Flasche, Fläsche	kein_Trinken	1/1	1/1	1/1
PF03610	Flaschen-bier	Substantiv	-	Flaschenbier	kein_Trinken	1/1	0/1	0/1
PF03618	Flaschen-milch	Substantiv	-	in Flaschen an den Verbraucher gelieferte Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	1/1	1/1	1/1
PF03625	Flaschen-wein	Substantiv	-	Flaschenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	1/1
PF03839	Flemme	Substantiv	3b	Katzenjammer, starkes Unbehagen, Ermattung als Folge des Alkoholgenusses	kein_Trinken	1/1	1/1	1/1
PF03950	Floher	Substantiv	2	Mann, der sich ungebührlich benimmt	kein_Trinken	1/1	1/1	1/1
PF03995	Flor-kleid	Substantiv	-	Kleid aus Flor	kein_Trinken	1/1	1/1	1/1
PF04005	Flöte	Substantiv	2a	schmales Bierglas, 0, 4 l fassend	kein_Trinken	1/1	1/1	1/1
PF04211	voll	Adjektiv	1b'g	betrunken	kein_Trinken	1/1	1/1	1/1
PF04237	Vollheit	Substantiv	-	Trunkenheit	kein_Trinken	1/1	1/1	1/1
PF04250	voll-laufen	Verb	2	sich betrinken	Trinken.Alkohol_trinken	1/1	1/1	0/1
PF04256	Voll-milch	Substantiv	-	Vollmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	1/1	1/1	1/1
PF04266	Voll-sau	Substantiv	-	wer sich unmäßig betrinkt, notorischer Trinker	kein_Trinken	0/1	1/1	1/1
PF04268	Voll-sauf	Substantiv	-	Säufer, sinnlos Betrunkener	kein_Trinken	1/1	1/1	1/1
PF04269	voll-saufen	Verb	1	sich satttrinken	Trinken	0/1	0/1	0/1
PF04269	voll-saufen	Verb	2	sich besinnungslos betrinken	Trinken.Alkohol_trinken	1/1	0/1	0/1
PF04275	voll-ständig	Adjektiv	1	betrunken	kein_Trinken	1/1	1/1	1/1
PF04279	voll-trinken	Verb	-	sich betrinken	Trinken.Alkohol_trinken	1/1	1/1	1/1
PF04281	Voll-zapfen	Substantiv	-	Trunkenbold, Säufer	kein_Trinken	1/1	1/1	1/1
PF04357	Vor-beter	Substantiv	-	wer vorbetet	kein_Trinken	1/1	1/1	1/1
PF04366	Vor-bühne	Substantiv	-	Kirchenempore	kein_Trinken	1/1	1/1	1/1
PF04424	Vorder-säule	Substantiv	-	Verbindungsstück zwischen Pflugsgrindel und -haupt	kein_Trinken	1/1	1/1	1/1
PF04436	Vorder-sturz	Substantiv	-	Verbindungsstück zwischen Pflugsgrindel und -haupt	kein_Trinken	1/1	1/1	1/1
PF04532	Vor-lauf	Substantiv	2	der beim Brennen zuerst ausfließende, sehr starke und ungenießbare Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	0/1
PF04561	Form	Substantiv	1a'a	Form zur Gestaltgebung bei Backwaren	kein_Trinken	1/1	1/1	1/1
PF04639	vor-rupfen	Verb	-	Unangenehmes in Erinnerung bringen	kein_Trinken	1/1	1/1	1/1
PF04644	Vor-sänger	Substantiv	-	guter Sänger, der den Chor stimmlich führt	kein_Trinken	1/1	1/1	1/1
PF04895	vorwärts-gehen	Verb	-	gut vonstatten gehen, sich günstig entwickeln	kein_Trinken	1/1	1/1	1/1
PF04927	Fotze	Substantiv	1b	weibl. Geschlechtsteil bei der Kuh	kein_Trinken	1/1	1/1	1/1
PF04967	Franken-schnauzer	Substantiv	-	Oberlippenbart mit herabhängenden Spitzen	kein_Trinken	1/1	1/1	1/1
PF05002	Franzosen-berg	Substantiv	-	Flurname	kein_Trinken	1/1	1/1	1/1
PF05096	Frei-bier	Substantiv	-	Freibier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	0/1	1/1	1/1
PF05206	freuen	Verb	2	erfreuen	kein_Trinken	1/1	1/1	1/1
PF05230	Friedens-linde	Substantiv	-	Name eines Gasthauses	kein_Trinken	1/1	1/1	1/1
PF05292	froh	Adjektiv	1b	erfreut (über etwas)	kein_Trinken	1/1	1/1	1/1
PF05329	Fronleichnams-tag	Substantiv	-	katholischer Feiertag, der auf den zweiten Donnerstag nach Pfingsten fällt	kein_Trinken	1/1	1/1	1/1
PF05480	Frühjahrs-katze	Substantiv	-	im Frühling geworfene Katze	kein_Trinken	1/1	1/1	1/1
PF05493	Frühjahrs-tee	Substantiv	-	Tee von den im Frühling blühenden Blumen und Kräutern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	1/1	1/1	1/1
PF05503	Früh-messe	Substantiv	2a	Frühschoppen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	0/1	1/1	0/1
PF05513	Früh-schoppen	Substantiv	-	Frühschoppen	kein_Trinken	1/1	0/1	1/1
PF05529	Fuchs	Substantiv	x2d'g	rötlicher Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PF05535	Fuchs-baum	Substantiv	-	Flurname	kein_Trinken	1/1	1/1	1/1
PF05587	Fuchteler	Substantiv	1b	wer oft schimpft	kein_Trinken	1/1	1/1	1/1
PF05611	führen	Verb	I2a'b	befördern, transportieren	kein_Trinken	1/1	1/1	1/1
PF05728	Funken-sonntag	Substantiv	-	der Sonntag Invokavit	kein_Trinken	1/1	1/1	1/1
PF05806	Fusel	Substantiv	1.1	schlechter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PF05806	Fusel	Substantiv	1.2	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG00031	gabisch	Adjektiv	-	ungeschickt, linkisch	kein_Trinken	1/1	1/1	1/1
PG00119	Galgen	Substantiv	+2h	Balkengestell, in dem sich das Schleusenbrett bewegt	kein_Trinken	1/1	1/1	1/1
PG00196	Galopp-süffer	Substantiv	-	wer in kurzer Zeit große Mengen Alkohol konsumiert	kein_Trinken	1/1	1/1	1/1
PG00215	Gamaschen-wasser	Substantiv	-	Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	1/1	1/1	1/1
PG00294	Gänsefüßer-wein	Substantiv		Wein aus Gänsefüßertrauben hergestellt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	1/1
PG00355	Gänse-wein	Substantiv	-	Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	1/1	1/1	1/1
PG00438	Garn-sack	Substantiv	-	Fangnetz für Vögel	kein_Trinken	1/1	1/1	1/1
PG00486	Gartenhäusel-trauben	Substantiv	-	wilder Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG00495	Garten-land	Substantiv	x2	Gartenbeet	kein_Trinken	1/1	1/1	1/1
PG00579	Gassen-schenke	Substantiv	-	Schankwirtschaft mit Getränkeausschank, nicht nur an anwesende Gäste	kein_Trinken	1/1	1/1	1/1
PG00594	Gast-halter	Substantiv	-	Inhaber einer Herberge für Durchreisende	kein_Trinken	1/1	1/1	1/1
PG00595	Gast-haus	Substantiv	-	Gaststätte mit Übernachtungsmöglichkeit	kein_Trinken	1/1	1/1	1/1
PG00597	Gast-hof	Substantiv	-	Gasthaus, in dem auch Pferde und Fuhrwerke eingestellt werden können	kein_Trinken	1/1	1/1	1/1
PG00605	Gast-stube	Substantiv	-	Gaststube	kein_Trinken	1/1	1/1	1/1
PG00606	Gast-wirt	Substantiv	-	Gastwirt	kein_Trinken	1/1	1/1	1/1
PG00613	Gätsel	Substantiv	-	beim Jäten ausgerufpftes Unkraut	kein_Trinken	1/1	1/1	1/1
PG00626	Gattings-kuh	Substantiv	-	passende Kuh	kein_Trinken	1/1	1/1	1/1
PG00638	Gaub-loch	Substantiv	x2	Lichtloch im Dachgiebel	kein_Trinken	1/1	1/1	1/1
PG00743	Gauls-, Gäuls-milch	Substantiv	-	Stutenmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	0/1	1/1	1/1
PG00886	Gebirgs-wein	Substantiv	-	Gebirgswein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	1/1
PG00935	Ge-bruttel	Substantiv	2	Kaffeegetränk, in dem Rückstände schwimmen	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	0/1	0/1	1/1
PG01038	Ge-fälle	Substantiv	1b	vom Trinker	kein_Trinken	1/1	1/1	1/1
PG01375	Geißen-milch, Geiß-milch	Substantiv	1	Ziegenmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	1/1	1/1	1/1
PG01410	Geißler	Substantiv	-	Metzger, der hauptsächlich Ziegen schlachtet	kein_Trinken	1/1	1/1	1/1
PG01417	geistes-abwesend	Adjektiv	-	verrückt	kein_Trinken	1/1	1/1	1/1
PG01528	Ge-lapper	Substantiv	x	Sauermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	1/1	1/1	1/1
PG01529	Ge-läpper	Substantiv	-	häufiges Trinken	Trinken.Häufig_lange_trinken	0/1	1/1	0/1
PG01551	Gelb-füße	Substantiv	x	Neckname	kein_Trinken	1/1	1/1	1/1
PG01562	Gelb-rübe	Substantiv	2a	lange Nase	kein_Trinken	1/1	1/1	1/1
PG01562	Gelb-rübe	Substantiv	2d	Neckname	kein_Trinken	1/1	1/1	1/1
PG01600	Geldbeutel-wäsche	Substantiv	-	wenn der letzte Pfennig vertrunken wird	kein_Trinken	1/1	1/1	1/1
PG01719	Gelze	Substantiv	2	leichterer Rausch	kein_Trinken	1/1	1/1	1/1
PG01867	ge-nehmigen	Verb	-	sich einen Schoppen Wein, einen Schnaps genehmigen	Trinken.Alkohol_trinken	1/1	1/1	0/1
PG01943	Ge-plämpels	Substantiv	-	Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG02064	ge-reißen	Verb	-	reißen (von Rissen auf der Haut, die durch Kälte entstehen)	kein_Trinken	1/1	1/1	1/1
PG02180	Gersten-brühe	Substantiv	-	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	1/1	1/1	1/1
PG02187	Gersten-kaffee	Substantiv	-	Kaffeeersatz aus gerösteten Gerstenkörnern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	1/1	1/1	0/1
PG02264	Gesang-stunde	Substantiv	-	Gesangstunde	kein_Trinken	1/1	1/1	1/1
PG02294	ge-scheit	Adjektiv	1c	recht, ordentlich	kein_Trinken	1/1	1/1	1/1
PG02296	Ge-scheitigkeit	Substantiv	-	Gescheitheit	kein_Trinken	1/1	1/1	1/1
PG02368	Ge-schmeiß	Substantiv	2b	kleine Kinder	kein_Trinken	1/1	1/1	1/1
PG02471	Ge-sicht	Substantiv	2d	Aussehen	kein_Trinken	1/1	1/1	1/1
PG02499	Gesinde-wein, Gesind-wein	Substantiv	-	minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Substantiv	1	schlechtes, minderwertiges Getränk	Getränk	1/1	1/1	0/1
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Substantiv	2	Getränk	Getränk	1/1	1/1	1/1
PG02609	Gesundheits-tee	Substantiv	-	Tee von Heilkräutern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	1/1	1/1	1/1
PG02634	Ge-tränk	Substantiv	1	Getränk für den Menschen	Getränk	1/1	1/1	1/1
PG02696	ge-waltig	Adjektiv	2	mit Machtbefugnis ausgestattet	kein_Trinken	1/1	1/1	1/1
PG02721	Ge-weber(s)	Substantiv	1b	leichtfertiges, unüberlegtes Gerede	kein_Trinken	1/1	1/1	1/1
PG02724	Ge-weed	Substantiv	-	Flurname	kein_Trinken	1/1	1/1	1/1
PG02844	Gewohnheits-säufer, -süffer	Substantiv	-	notorischer Trinker	kein_Trinken	1/1	1/1	1/1
PG02845	Gewohnheits-trinker	Substantiv	-	notorischer Trinker	kein_Trinken	1/1	1/1	1/1
PG02934	Gichtrosen-wein	Substantiv	x	Wein aus Gichtrosen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG03002	Gift-hütte	Substantiv	-	schlechtes Gasthaus	kein_Trinken	1/1	1/1	1/1
PG03098	Giraffe	Substantiv	2a	überaus große Person	kein_Trinken	1/1	1/1	1/1
PG03109	Gitarre	Substantiv	-	Gitarre	kein_Trinken	1/1	1/1	1/1
PG03137	Glan-rasse	Substantiv	-	eine im Glantal gezüchtete Rindviehrasse	kein_Trinken	1/1	1/1	1/1
PG03154	Glas	Substantiv	3b	Inhalt des Trinkglases	Getränk	0/1	0/1	0/1
PG03172	glasig	Adjektiv	2	starr (bes. von den Augen des Betrunkenen)	kein_Trinken	1/1	1/1	1/1
PG03245	Glecke, Gleck	Substantiv	1b	Heubündel	kein_Trinken	1/1	1/1	1/1
PG03307	Glinde	Substantiv	-	Gleitbahn auf dem Eis	kein_Trinken	1/1	1/1	1/1
PG03318	glitschen	Verb	1	gleiten, ausgleiten	kein_Trinken	1/1	1/1	1/1
PG03400	Gluckelchen, Gluckel	Substantiv	-	Trinkflasche	kein_Trinken	1/1	1/1	1/1
PG03401	gluckeln	Verb	-	Schnaps trinken	Trinken.Alkohol_trinken	0/1	1/1	1/1
PG03403	glucken	Verb	2	trinken	Trinken	1/1	1/1	1/1
PG03404	glücken	Verb	-	glücken	kein_Trinken	1/1	1/1	1/1
PG03410	gluckern	Verb	1	hastig trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1/1	1/1
PG03411	glücklich	Adjektiv	1b	beglückt, voll Freude	kein_Trinken	1/1	1/1	1/1
PG03417	glucksen	Verb	2d'a	gierig und deutlich vernehmbar trinken	Trinken.Schnell_große_Mengen_trinken;Trinken.Geräuschvoll_trinken	0/2	2/2	1/2
PG03418	Gluckser, Glückser	Substantiv	2a	kleine Branntweinflasche	kein_Trinken	1/1	1/1	1/1
PG03440	Glüh-birne	Substantiv	2	rote Nase	kein_Trinken	1/1	1/1	1/1
PG03529	Gocko	Substantiv	2	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PG03653	Gori	Substantiv	2.2	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PG03653	Gori	Substantiv	2.1	geringer Wein, gärender Tresterwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG03657	gorzen	Verb	x1	trinken	Trinken	1/1	1/1	1/1
PG03861	granaten-voll	Adjektiv	-	stark betrunken	kein_Trinken	1/1	1/1	1/1
PG03891	Gras	Substantiv	1b	Grasschnitt	kein_Trinken	1/1	1/1	1/1
PG03899	Gras-bollen	Substantiv	-	Rasenstück zum Auffüllen nasser Stellen der Wiese	kein_Trinken	1/1	1/1	1/1
PG03902	grasen	Verb	2	Unkraut jäten	kein_Trinken	1/1	1/1	1/1
PG03924	Gras-korb	Substantiv	1	Korb mit zwei Henkeln für Gras, Holz, Obst, Kartoffeln	kein_Trinken	1/1	1/1	1/1
PG04101	Gricksel, Grickselchen	Substantiv	2	kleiner Mensch, kleines Mädchen	kein_Trinken	1/1	1/1	1/1
PG04185	grimmen	Verb	-	zusammenziehen (den Mund beim Genuß scharfer Sachen)	kein_Trinken	1/1	1/1	1/1
PG04203	Grind-kopf	Substantiv	3c	abwertend von einem kleinen Bierfaß	kein_Trinken	1/1	1/1	1/1
PG04258	Grob-wirt	Substantiv	-	unhöflicher Gastwirt	kein_Trinken	1/1	1/1	1/1
PG04284	Groschen-falle	Substantiv	-	Gastwirtschaft, in der man den letzten Groschen ausgibt	kein_Trinken	1/1	1/1	1/1
PG04317	groß-hansig	Adjektiv	-	prahlerisch	kein_Trinken	1/1	1/1	1/1
PG04443	Grundbirnen-branntwein, Grundbirn-branntwein	Substantiv	-	Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	1/1	1/1
PG04446	Grundbirnen-bumpes, Grundbirn-bumpes	Substantiv	2	Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	1/1	1/1
PG04457	Grundbirnen-fusel, Grundbirn-fusel	Substantiv	-	Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	1/1	1/1
PG04532	Grundbirnen-schnaps, Grundbirn-schnaps	Substantiv	-	Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	1/1	1/1
PG04644	Grün-kopf	Substantiv	2b	Flaschenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	1/1
PG04677	Gruscheln-wein, Gruschel-wein	Substantiv	-	Stachelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	1/1
PG04698	Grusselbeeren-wein, Grusselbeer-wein	Substantiv	-	Stachelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	1/1
PG04745	Gückes	Substantiv	2	Branntwein, Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PG04745	Gückes	Substantiv	1	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG04783	Gullianer	Substantiv	-	minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PG04813	Gummi-zug	Substantiv	-	elastischer Ziehgriff am Schuh	kein_Trinken	1/1	1/1	1/1
PH00014	Haar-beutel	Substantiv	2	Alkoholrausch	kein_Trinken	1/1	1/1	1/1
PH00103	Haar-zopf	Substantiv	2c	Alkoholrausch	kein_Trinken	1/1	1/1	1/1
PH00119	Haber-geiß	Substantiv	2b'a	überaus große weibliche Person; Mädchen mit langen Beinen;	kein_Trinken	1/1	1/1	1/1
PH00135	habig	Adjektiv	-	habgierig	kein_Trinken	1/1	1/1	1/1
PH00178	häckeln	Verb	'2	beim Gehen die Fußknöchel aneinander reiben	kein_Trinken	1/1	1/1	1/1
PH00238	Häfelchens-wein	Substantiv	-	geringerer Wein, der im irdenen Milchtopf aus dem Keller geholt wird	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH00263	Hafer, Hafern	Substantiv	2a	Alkoholrausch	kein_Trinken	1/1	1/1	1/1
PH00361	hagel-voll	Adjektiv	-	stark betrunken	kein_Trinken	1/1	1/1	1/1
PH00474	hain-buchen, -büchen	Adjektiv	2b'b	urwüchsig, ungeschlacht, grob (vom Menschen)	kein_Trinken	1/1	1/1	1/1
PH00512	halb	Adjektiv	I3c	wenn man 14 Liter Wein u.ä. trinkt	kein_Trinken	0/1	1/1	1/1
PH00595	halb-schöpperln	Verb	-	einen Halbschoppen nach dem anderen trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	0/2	2/2	2/2
PH00710	Halsrosen-tee	Substantiv	-	Tee aus der Halsrose	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	1/1	1/1	1/1
PH00784	Hammels-milch, Hammel-milch	Substantiv	-	Schafsmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	0/1	0/1	1/1
PH00851	Hamster-tasche	Substantiv	2	Schimpfwort auf den Geizhals	kein_Trinken	1/1	1/1	1/1
PH00856	Han-apfel	Substantiv	2	Frucht vom Weißdorn	kein_Trinken	1/1	1/1	1/1
PH00884	Handel	Substantiv	1a	Kauf und Verkauf von Waren	kein_Trinken	1/1	1/1	1/1
PH00898	Händel-stifter	Substantiv	2	starker Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH01047	Hanf	Substantiv	1	die Pflanze Cannabis sativa	kein_Trinken	1/1	1/1	1/1
PH01153	Hannes-setz-dich	Substantiv	-	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH01155	Hanne-wackel	Substantiv	2	Pantoffelheld	kein_Trinken	1/1	1/1	1/1
PH01178	Hansel, Hänsel	Substantiv	x3	schales Bier, Tropfbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	1/1	1/1	1/1
PH01240	Harfe	Substantiv	-	Harfe	kein_Trinken	1/1	1/1	1/1
PH01267	Harren-risser	Substantiv	-	an einer Stange befestigter Haken zum Herabreißen dürrer Äste	kein_Trinken	1/1	1/1	1/1
PH01494	Hasen-lager	Substantiv	-	Erdvertiefung, in der der Feldhase schläft	kein_Trinken	1/1	1/1	1/1
PH01730	Haupt-wein	Substantiv	-	Qualitätswein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH01743	Haus-blume	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH01768	Hausfriedens-bruch	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH01792	Haus-herr	Substantiv	-	wer Wohnungen in seinem Haus vermietet	kein_Trinken	1/1	1/1	1/1
PH01812	Haus-kreuz	Substantiv	2	Unglück im Haus	kein_Trinken	1/1	1/1	1/1
PH01833	Haus-mops	Substantiv	-	Wein minderer Qualität für den Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH01837	Haus-platz	Substantiv	-	Bauplatz	kein_Trinken	1/1	1/1	1/1
PH01844	Haus-rebe	Substantiv	-	Spalierwein am Haus	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	0/1
PH01887	Haus-trunk, -trank	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PH01966	heben	Verb	I2c	einen Schoppen, einen Schnaps trinken	Trinken.Alkohol_trinken	1/1	1/1	1/1
PH02010	Heckenbeeren-tee	Substantiv	-	Brombeerentee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	0/1	0/1	1/1
PH02056	Hecken-wirt, Heck-wirt	Substantiv	2	geschäftsuntüchtiger Gastwirt	kein_Trinken	1/1	1/1	1/1
PH02057	Hecken-wirtschaft, Heck-wirtschaft	Substantiv	2	kleines Weinlokal	kein_Trinken	1/1	1/1	1/1
PH02173	Heidelbeeren-saft, Heidelbeer-saft	Substantiv	-	Heidelbeerensaft, Heidelbeersaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	0/1	1/1	1/1
PH02174	Heidelbeeren-schnaps, Heidelbeer-schnaps	Substantiv	-	aus Heidelbeeren gebrannter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PH02180	Heidelbeeren-wein, Heidelbeer-wein	Substantiv	-	Heidelbeerenwein, Heidelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1/1	1/1
