xml:id	url	Sprache	Wörterbuch	Lnummer	Lemma_bereinigt	Lemma	Varianten	Wortart	Level	Definition	Konzept	Stringabgleich	ModernGBERT	Llama
PN00011	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00011	Q10	Q7	L806	Nabelwärmer	Nabelwärmer		Q13	-	guter Schnaps	Q38	Q38	Q38	Q38
PN00118	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00118	Q10	Q7	L807	Nachlauf	Nachlauf		Q13	2	Schnaps, der beim Brennen zuletzt herausläuft	Q38	Q38	Q38	Q38
PN00118	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00118	Q10	Q7	L807	Nachlauf	Nachlauf		Q13	1	Most bzw. Wein, der beim Keltern zuletzt herausläuft	Q36	Q31	Q36	Q36
PN00295	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00295	Q10	Q7	L808	nachtrinken	nachtrinken		Q14	-	(nach einem anderen) aus demselben Gefäß trinken	Q20	Q20	Q20	Q20
PN00330	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00330	Q10	Q7	L809	Nachtwächter	Nachtwächter		Q13	2b	abgestandenes Bier	Q35	Q35	Q35	Q35
PN00346	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00346	Q10	Q7	L810	Nachwein	Nachwein		Q13	-	Tresterwein, Haustrunk	Q36		Q36	Q36
PN00483	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00483	Q10	Q7	L811	Nähts	Nähts		Q13	2b	Schnaps	Q38	Q38	Q38	Q38
PN00746	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00746	Q10	Q7	L812	Nebelzerstörer	Nebelzerstörer		Q13	-	geringer Wein, Haustrunk	Q36	Q36	Q36	Q36
PN00843	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00843	Q10	Q7	L813	nehmen	nehmen		Q14	4b	trinken	Q20	Q23; Q20	Q20	Q20
PN00899	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N00899	Q10	Q7	L814	Nervenschwächer	Nervenschwächer		Q13	-	sehr starker Wein	Q36	Q36	Q36	Q36
PN01230	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N01230	Q10	Q7	L815	nippeln	nippeln		Q14	-	langsam, in kleinen Schlücken, mit Genuß trinken	Q24	Q20	Q24	Q24
PN01231	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N01231	Q10	Q7	L816	nippen	nippen		Q14	1	langsam, in kleinen Schlücken, mit Genuß trinken	Q24	Q20; Q24	Q24	Q24
PN01389	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N01389	Q10	Q7	L817	nuckeln	nuckeln		Q14	1b	trinken	Q20	Q20	Q20	Q20
PN01414	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N01414	Q10	Q7	L818	Nulpes	Nulpes		Q13	-	Kaffee	Q42	Q42	Q42	Q42
PN01451	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N01451	Q10	Q7	L819	nussen	nussen		Q14	2	trinken	Q20	Q20	Q20	Q20
PN01475	https://woerterbuchnetz.de/?sigle=PfWB&lemid=N01475	Q10	Q7	L820	Nußschnaps	Nußschnaps		Q13	-	aus grünen Walnüssen bereiteter Schnaps	Q38	Q38	Q38	Q38
PO00109	https://woerterbuchnetz.de/?sigle=PfWB&lemid=O00109	Q10	Q7	L821	Oberländer	Oberländer		Q13	-	Wein aus der oberen Haardt	Q36	Q36	Q36	Q36
PO00234	https://woerterbuchnetz.de/?sigle=PfWB&lemid=O00234	Q10	Q7	L822	Obstsaft	Obstsaft		Q13	-	Obstsaft	Q31	Q31	Q31	Q31
PO00242	https://woerterbuchnetz.de/?sigle=PfWB&lemid=O00242	Q10	Q7	L823	Obstwein	Obstwein		Q13	-	Obstwein	Q36	Q36	Q36	Q36
PO00541	https://woerterbuchnetz.de/?sigle=PfWB&lemid=O00541	Q10	Q7	L824	Oktobertee	Oktobertee		Q13	-	Wein	Q36	Q36	Q36	Q36
PO00573	https://woerterbuchnetz.de/?sigle=PfWB&lemid=O00573	Q10	Q7	L825	Olig	Olig		Q13	2	Schnaps	Q38	Q38	Q38	Q38
PQ00264	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Q00264	Q10	Q7	L826	Quetsch	Quetsch		Q13	-	Zwetschgenbranntwein	Q38		Q38	Q38
PQ00274	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Q00274	Q10	Q7	L827	Quetschenbranntwein	Quetschenbranntwein		Q13	-	Zwetschgenbranntwein	Q38		Q38	Q38
PQ00303	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Q00303	Q10	Q7	L828	Quetschenschnaps	Quetschenschnaps		Q13	-	Zwetschgenbranntwein	Q38		Q38	Q38
PQ00312	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Q00312	Q10	Q7	L829	Quetschenwasser	Quetschenwasser		Q13	-	Zwetschgenbranntwein	Q38		Q38	Q38
PR00049	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00049	Q10	Q7	L830	Rachenputzer	Rachenputzer		Q13	1b	scharfer Schnaps	Q38	Q38	Q38	Q38
PR00049	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00049	Q10	Q7	L830	Rachenputzer	Rachenputzer		Q13	1a	minderwertiger, schlechter Wein; Tresterwein, Haustrunk	Q36	Q36	Q36	Q36
PR00059	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00059	Q10	Q7	L831	Rackelgackel	Rackelgackel		Q13	-	schlechter, gepanschter Wein	Q36	Q36	Q36	Q36
PR00102	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00102	Q10	Q7	L832	Radetzky	Radetzky		Q13	-	minderwertiger Wein	Q36	Q36	Q36	Q36
PR00122	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00122	Q10	Q7	L833	Radlermaß	Radlermaß		Q13	-	Mischgetränk aus Bier und Limonade	Q34		Q34	Q35; Q32
PR00253	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00253	Q10	Q7	L834	Rampaß	Rampaß		Q13	1.1	saurer Wein, Tresterwein	Q36	Q36	Q36	Q36
PR00263	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00263	Q10	Q7	L835	Rampfer	Rampfer		Q13	-	saurer Wein	Q36	Q36	Q36	Q36
PR00334	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00334	Q10	Q7	L836	Ranzenrisser	Ranzenrisser		Q13	-	schlechter Wein	Q36	Q36	Q36	Q36
PR00383	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00383	Q10	Q7	L837	Rappis	Rappis		Q13	-	saurer, schlechter Wein; Tresterwein	Q36	Q36	Q36	Q36
PR00399	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00399	Q10	Q7	L838	Räppsel	Räppsel		Q13	-	Tresterwein, Haustrunk	Q36		Q36	Q36
PR00401	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00401	Q10	Q7	L839	Rappser, Räppser	Rappser	Räppser	Q13	-	Tresterwein, Haustrunk	Q36		Q36	Q36
PR00454	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00454	Q10	Q7	L840	Raspel	Raspel		Q13	3	scharfer Schnaps	Q38	Q38	Q38	Q38
PR00480	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00480	Q10	Q7	L841	Rassibulli	Rassibulli		Q13	-	schlechter, saurer Wein; Haustrunk	Q36	Q36	Q36	Q36
PR00571	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00571	Q10	Q7	L842	Ratzenbutz	Ratzenbutz		Q13	-	starker Zwetschenschnaps	Q38		Q38	Q38
PR00727	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00727	Q10	Q7	L843	Rauscher	Rauscher		Q13	-	gärender Most	Q36	Q31	Q36	Q36
PR00763	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00763	Q10	Q7	L844	Rebenblut, Rebblut	Rebenblut	Rebblut	Q13	2	Wein	Q36	Q36	Q36	Q36
PR00780	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R00780	Q10	Q7	L845	Rebensaft, Rebsaft	Rebensaft	Rebsaft	Q13	2	Wein	Q36	Q36	Q36	Q36
PR01305	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01305	Q10	Q7	L846	Reißmichum	Reißmichum		Q13	-	für Schnaps	Q38	Q38		Q38
PR01306	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01306	Q10	Q7	L847	Reißmischung	Reißmischung		Q13	-	sehr saurer Wein	Q36	Q36	Q36	Q36
PR01532	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01532	Q10	Q7	L848	Rhabarberwein	Rhabarberwein		Q13	-	Wein aus Rhabarber	Q36	Q36	Q36	Q36
PR01551	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01551	Q10	Q7	L849	Rheinwasser	Rheinwasser		Q13	2	scherzhafte Bezeichnung des Ludwigshafener Biers	Q35		Q35	Q35
PR01664	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01664	Q10	Q7	L850	Riesenbrand	Riesenbrand		Q13	-	sehr großer Durst	Q21	Q21	Q21	Q21
PR01691	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01691	Q10	Q7	L851	Rieslingwein	Rieslingwein		Q13	-	Wein aus Riesling	Q36	Q36	Q36	Q36
PR01866	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01866	Q10	Q7	L852	Rippes	Rippes		Q13	-	schlechter Wein	Q36	Q36	Q36	Q36
PR01901	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R01901	Q10	Q7	L853	Risser	Risser		Q13	2e	neuer, noch gärender Wein mit prickelndem Geschmack	Q36	Q36	Q36	Q36
PR02262	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R02262	Q10	Q7	L854	rösten, rosten	rösten	rosten	Q14	2b	einen trinken	Q23	Q20	Q23	Q23
PR02375	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R02375	Q10	Q7	L855	Rotwein	Rotwein		Q13	-	Rotwein	Q36	Q36	Q36	Q36
PR02699	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R02699	Q10	Q7	L856	Rülpswasser	Rülpswasser		Q13	-	Sprudelwasser	Q30	Q30	Q30	Q30
PR02704	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R02704	Q10	Q7	L857	Rum	Rum		Q13	-	Rum	Q38	Q38	Q38	Q38
PR02776	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R02776	Q10	Q7	L858	Runde	Runde		Q13	1	von einem Teilnehmer einer Gesellschaft gestiftetes Getränk	Q22	Q22	Q22	
PR02804	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R02804	Q10	Q7	L859	Rundung	Rundung		Q13	x2	von einem Teilnehmer einer Gesellschaft gestiftetes Getränk	Q22	Q22	Q22	Q34
PR02848	https://woerterbuchnetz.de/?sigle=PfWB&lemid=R02848	Q10	Q7	L860	rupfen	rupfen		Q14	2g	trinken	Q20	Q20	Q20	Q20
PS00092	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00092	Q10	Q7	L861	Säckelsbrühe	Säckelsbrühe		Q13	-	schlechter, saurer Wein	Q36	Q36	Q36	Q36
PS00099	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00099	Q10	Q7	L862	Säcker, Säckert	Säcker	Säckert	Q13	2	geringwertiger Wein	Q36	Q36	Q36	Q36
PS00125	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00125	Q10	Q7	L863	Säckerwein	Säckerwein		Q13	-	aus Trestern gewonnener Wein, Haustrunk	Q36	Q36	Q36	Q36
PS00181	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00181	Q10	Q7	L864	Saft	Saft		Q13	2b	als Getränk, Heilmittel zubereiteter Saft	Q31	Q22; Q31	Q31	Q31
PS00576	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00576	Q10	Q7	L865	Sandwein	Sandwein		Q13	-	Wein, der auf Sandboden wächst	Q36	Q36	Q36	Q36
PS00823	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00823	Q10	Q7	L866	Sauerampfel, Sauerampfer, ämpferich	Sauerampfel	Sauerampfer, Sauerämpferich	Q13	2	saurer, minderwertiger, schlechter Wein	Q36	Q36	Q36	Q36
PS00824	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00824	Q10	Q7	L867	Sauerampfelbrühe	Sauerampfelbrühe		Q13	-	saurer Wein	Q36	Q36	Q36	Q36
PS00860	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00860	Q10	Q7	L868	Sauermilch	Sauermilch		Q13	-	geronnene (ungekochte) Milch	Q33	Q33	Q33	Q33
PS00895	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00895	Q10	Q7	L869	säufeln	säufeln		Q14	-	trinken	Q20	Q20	Q20	Q23
PS00897	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00897	Q10	Q7	L870	saufen	saufen		Q14	2a	im Übermaß Alkohol trinken, sich betrinken	Q23; Q25	Q20; Q23	Q25; Q23	Q23
PS00897	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00897	Q10	Q7	L870	saufen	saufen		Q14	2b	(derb) trinken, bes. gierig, ungesittet trinken	Q25	Q20; Q23	Q25	Q23
PS00902	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00902	Q10	Q7	L871	Saufens	Saufens		Q13	1	Getränk, Trinkvorrat	Q22	Q22	Q22	Q22
PS00907	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00907	Q10	Q7	L872	Sauferei	Sauferei		Q13	-	Zechgelage, das fortwährende, unmäßige Trinken von Alkohol	Q23; Q25	Q22	Q25	
PS00946	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00946	Q10	Q7	L873	Saufzeug	Saufzeug		Q13	-	Getränke	Q22		Q22	Q22
PS00963	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S00963	Q10	Q7	L874	Saugesüff	Saugesüff		Q13	-	minderwertiger, schlechter Wein	Q36	Q36	Q36	Q36
PS01118	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01118	Q10	Q7	L875	Saurach	Saurach		Q13	2	saurer Wein	Q36	Q36	Q36	Q36
PS01303	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01303	Q10	Q7	L876	Schächer	Schächer		Q13	2b	Bier	Q35	Q35	Q35	Q35
PS01466	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01466	Q10	Q7	L877	Schafsmilch, Schafmilch	Schafsmilch	Schafmilch	Q13	-	Schafsmilch, Schafmilch	Q33		Q33	Q33
PS01637	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01637	Q10	Q7	L878	Schamas	Schamas		Q13	2b	schlechter Wein	Q36	Q36	Q36	Q36
PS01660	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01660	Q10	Q7	L879	Schampanjer Champagner, Schampanjer	Schampanjer	Champagner, Schampanjer	Q13	1	Schaumwein	Q37	Q37	Q37	Q37
PS01666	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01666	Q10	Q7	L880	Schampus	Schampus		Q13	-	Schaumwein	Q37	Q37	Q37	Q37
PS01844	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01844	Q10	Q7	L881	schaskeln	schaskeln		Q14	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Q23	Q20	Q23	Q23
PS01845	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01845	Q10	Q7	L882	schaskenen	schaskenen		Q14	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Q23	Q20	Q23	Q23
PS01847	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S01847	Q10	Q7	L883	schaskern	schaskern		Q14	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Q23	Q20	Q23	Q23
PS02326	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02326	Q10	Q7	L884	Schiefer	Schiefer		Q13	2b	guter Wein	Q36	Q36	Q36	Q36
PS02339	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02339	Q10	Q7	L885	Schieferwein	Schieferwein		Q13	-	minderwertiger Wein aus schieferigem Boden	Q36	Q36	Q36	Q36
PS02374	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02374	Q10	Q7	L886	schießen	schießen		Q14	2d	Schnaps trinken	Q23	Q20	Q23	Q23
PS02433	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02433	Q10	Q7	L887	Schilcher	Schilcher		Q13	2	blaßroter, geringer Wein	Q36	Q36	Q36	Q36
PS02455	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02455	Q10	Q7	L888	Schilkser	Schilkser		Q13	-	geringer Wein	Q36	Q36	Q36	Q36
PS02610	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02610	Q10	Q7	L889	Schlabberbrühe	Schlabberbrühe		Q13	-	schlechtes, fades Getränk	Q22	Q22	Q22	Q22
PS02621	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02621	Q10	Q7	L890	Schlabbermilch	Schlabbermilch		Q13	-	geronnene Milch	Q33	Q33	Q33	Q33
PS02634	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02634	Q10	Q7	L891	schlachten	schlachten		Q14	3	einen schlachten = einen trinken	Q23	Q20	Q23	Q23
PS02742	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02742	Q10	Q7	L892	Schlaftrunk	Schlaftrunk		Q13	-	Trunk vor dem Schlafengehen	Q22	Q22	Q22	Q29; Q34; Q40; Q45
PS02826	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02826	Q10	Q7	L893	Schlamper, Schlämper	Schlamper	Schlämper	Q13	2	schlechter Wein	Q36	Q36	Q36	Q36
PS02992	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S02992	Q10	Q7	L894	schlauchen, schläuchen	schlauchen	schläuchen	Q14	1b	einen trinken	Q23	Q20; Q23	Q23	Q23
PS03076	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03076	Q10	Q7	L895	Schlehbranntwein	Schlehbranntwein		Q13	-	aus Schlehen hergestellter Branntwein	Q38	Q38	Q38	Q38
PS03089	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03089	Q10	Q7	L896	Schlehschnaps	Schlehschnaps		Q13	-	aus Schlehen hergestellter Branntwein	Q38	Q38	Q38	Q38
PS03107	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03107	Q10	Q7	L897	Schleichwein	Schleichwein		Q13		mit Hefe durchsetzter Wein	Q36	Q36	Q36	Q36
PS03228	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03228	Q10	Q7	L898	schlenkern	schlenkern		Q14	3a	trinken, einen trinken	Q23	Q20	Q23	Q23
PS03336	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03336	Q10	Q7	L899	Schlingel	Schlingel		Q13	3	schlechter, minderwertiger Wein	Q36	Q36	Q40	Q36
PS03349	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03349	Q10	Q7	L900	Schlinkenputzer	Schlinkenputzer		Q13	1b	schlechter Branntwein	Q38	Q38	Q38	Q38
PS03438	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03438	Q10	Q7	L901	Schloriampelsbrühe	Schloriampelsbrühe		Q13	-	schales, fades Getränk, dünner Kaffee	Q22; Q42	Q22; Q42	Q42; Q40	Q42
PS03439	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03439	Q10	Q7	L902	Schlorum	Schlorum		Q13	1a	Kaffee; schaler, dünner Kaffee	Q42	Q42	Q42	Q42
PS03440	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03440	Q10	Q7	L903	Schlorumbier	Schlorumbier		Q13	-	eine Biersorte	Q35			Q35
PS03523	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03523	Q10	Q7	L904	schluckern	schluckern		Q14	1	häufig, wiederholt trinken	Q20	Q20	Q20	Q20
PS03591	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03591	Q10	Q7	L905	schluppchen	schluppchen		Q14	x2	schluckweise trinken	Q24	Q20	Q24	Q24
PS03596	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03596	Q10	Q7	L906	schlürfeln	schlürfeln		Q14	-	in kleinen Schlucken trinken, nippen	Q24	Q24	Q24	Q24
PS03608	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03608	Q10	Q7	L907	Schlurpser	Schlurpser		Q13	1	Schluck, Trunk	Q22	Q22	Q22	Q20
PS03619	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03619	Q10	Q7	L908	Schlüsselblumentee	Schlüsselblumentee		Q13	-	Tee aus den Blüten der Schlüsselblume	Q41	Q41	Q41	Q41
PS03646	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03646	Q10	Q7	L909	schlutzern	schlutzern		Q14	2	(in kleinen Schlucken, schlürfend) trinken	Q24; Q27	Q20	Q27; Q24	Q24
PS03852	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03852	Q10	Q7	L910	schmettern	schmettern		Q14	2	trinken, einen heben	Q23	Q20; Q23	Q23	Q23
PS03901	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03901	Q10	Q7	L911	schmieren	schmieren		Q14	3	trinken, zu trinken geben	Q20	Q20	Q20	Q20
PS03951	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03951	Q10	Q7	L912	Schmisser	Schmisser		Q13	3	trockener, harter Wein, der einen umwirft	Q36	Q36	Q36	Q36
PS03987	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03987	Q10	Q7	L913	Schmoras	Schmoras		Q13	-	Kaffee	Q42	Q42	Q42	Q42
PS03989	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S03989	Q10	Q7	L914	schmoren	schmoren		Q14	2	einen trinken, einen heben	Q23	Q20; Q23	Q23	
PS04187	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04187	Q10	Q7	L915	schnallen	schnallen		Q14	x5	sich betrinken	Q23	Q23	Q23	Q23
PS04193	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04193	Q10	Q7	L916	Schnalzer	Schnalzer		Q13	3	schlechter Wein	Q36	Q36	Q36	Q36
PS04243	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04243	Q10	Q7	L917	Schnaps	Schnaps		Q13	1	Getränk mit hohem Alkoholanteil	Q38	Q22; Q38	Q22	Q38
PS04254	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04254	Q10	Q7	L918	schnäpseln	schnäpseln		Q14	-	gerne und oft Schnaps trinken	Q23	Q20; Q23	Q23	Q23
PS04255	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04255	Q10	Q7	L919	schnapsen	schnapsen		Q14	-	Schnaps trinken	Q23	Q20; Q23	Q23	Q23
PS04261	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04261	Q10	Q7	L920	Schnapsgepfetze	Schnapsgepfetze		Q13	-	Branntwein	Q38	Q38	Q38	Q38
PS04315	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04315	Q10	Q7	L921	schnärren	schnärren		Q14	10	einen (Wein, Schnaps) trinken	Q23	Q36; Q20	Q23	Q23; Q36; Q38
PS04351	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04351	Q10	Q7	L922	Schnaubian	Schnaubian		Q13	-	Schnaps	Q38	Q38	Q38	Q38
PS04576	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04576	Q10	Q7	L923	schnellern	schnellern		Q14	5	einen (Schoppen, Schnaps usw.) trinken	Q23	Q20	Q23	Q23
PS04675	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04675	Q10	Q7	L924	Schnips	Schnips		Q13	2	ein Gläschen Schnaps oder einfachen Kornbranntweins	Q23		Q38	Q38
PS04715	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04715	Q10	Q7	L925	Schnittwein	Schnittwein		Q13	-	Wein aus der letzten Mostpressung	Q36	Q36	Q36	Q36
PS04720	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04720	Q10	Q7	L926	Schnitzbrühe	Schnitzbrühe		Q13		Wasser, in dem Apfel- oder Birnenstücke gekocht wurden	Q32	Q30	Q32	Q29
PS04881	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04881	Q10	Q7	L927	schnurren	schnurren		Q14	6	einen trinken	Q23	Q20	Q23	Q23
PS04896	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04896	Q10	Q7	L928	Schnurrgückel	Schnurrgückel		Q13	1	Tresterwein, Haustrunk, minderwertiger Wein	Q36	Q36	Q36	Q36
PS04953	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04953	Q10	Q7	L929	Schockelemajem	Schockelemajem		Q13	-	Kaffee	Q42	Q42	Q44	Q42
PS04979	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04979	Q10	Q7	L930	Schoker	Schoker		Q13	-	Kaffee	Q42	Q42	Q42	Q42
PS04986	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S04986	Q10	Q7	L931	Schokolade	Schokolade		Q13	-	Süßigkeit aus Kakao, Milch und Zucker	Q43	Q43; Q33		Q43
PS05045	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05045	Q10	Q7	L932	schöpfen	schöpfen		Q14	3	ausgiebig trinken	Q25	Q20	Q25	Q25
PS05059	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05059	Q10	Q7	L933	schöppeln	schöppeln		Q14	-	(gern und häufig) trinken	Q20	Q20	Q25	Q20
PS05072	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05072	Q10	Q7	L934	Schoppenwein	Schoppenwein		Q13	-	in Schoppen (vom Faß) ausgeschenkter Wein	Q36	Q36	Q36	Q36
PS05097	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05097	Q10	Q7	L935	Schorle	Schorle		Q13	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Q34		Q34	Q36; Q30
PS05098	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05098	Q10	Q7	L936	Schorlemorle	Schorlemorle		Q13	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Q34		Q34	Q36; Q30
PS05365	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05365	Q10	Q7	L937	Schröpfkopf	Schröpfkopf		Q13	3	kleines Fäßchen mit Wein oder Bier	Q34			Q35; Q36
PS05855	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05855	Q10	Q7	L938	Schüsselmilch	Schüsselmilch		Q13	-	Milch, die in einer flachen Schüssel entrahmt wurde	Q33	Q33	Q33	Q33
PS05893	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05893	Q10	Q7	L939	Schüttelriesling	Schüttelriesling		Q13	-	Apfelwein	Q36	Q36	Q36	Q36
PS05980	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S05980	Q10	Q7	L940	schwächen	schwächen		Q14	2	Alkohol trinken, einen trinken, zechen	Q23	Q20; Q23	Q23	Q23
PS06158	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S06158	Q10	Q7	L941	schwappeln	schwappeln		Q14	2	viel Alkohol trinken	Q23; Q25	Q20	Q25	Q23
PS06159	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S06159	Q10	Q7	L942	schwappen	schwappen		Q14	3	Alkohol trinken, stark trinken	Q23; Q25	Q20; Q23	Q25; Q23	Q23; Q25
